longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_hhold,pop_per_hhold,bedrooms_per_rm,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,median_house_value
-0.9413504586000868,1.347438216815129,0.02756357138483158,0.5847774454783182,0.6403712747566713,0.7326023581928217,0.556286018753369,-0.8936472017581819,0.017395255354801475,0.006222642111403006,-0.121121761437911,0.0,1.0,0.0,0.0,0.0,72100.0
1.1717821162456301,-1.1924396559322836,-1.7220176265077816,1.2614666806325303,0.7815613248778976,0.5336115200296541,0.7213179906343863,1.2921680006896112,0.5692555390956567,-0.04081076979240778,-0.8108669566037215,0.0,0.0,0.0,0.0,1.0,279600.0
0.26758117996412617,-0.12597159886707437,1.2204598426752498,-0.46977281386705017,-0.5451382840198321,-0.6746751909791298,-0.5244072164674863,-0.5254336457870787,-0.018024319769543485,-0.07537121621716973,-0.3382725169289399,0.0,1.0,0.0,0.0,0.0,82700.0
1.2217379690788666,-1.3514743661963957,-0.3700685190453078,-0.3486515202216176,-0.03636724134162013,-0.4676171566742121,-0.037296718818677146,-0.8659288160221195,-0.595139965371773,-0.1068029490381916,0.9612052109933288,0.0,0.0,0.0,0.0,1.0,112500.0
0.4374310795971173,-0.6358181700078976,-0.13148926478722417,0.4271794688045315,0.2727902821996857,0.3740603074483755,0.22089846299517252,0.3257517828578411,0.2512412041444824,0.0061092263866409395,-0.4745133838786779,1.0,0.0,0.0,0.0,0.0,238300.0
-1.2310944050328398,1.0854986940271811,-0.051962846701196296,-0.661976874439532,-0.6863283341410583,-0.6235829487480462,-0.6521739043753707,-0.09422375859765164,-0.2491649573565717,-0.01928903627292717,-0.0752328508048568,0.0,0.0,0.0,1.0,0.0,165700.0
-1.226098819749514,0.7908167308907399,-0.4495949371313357,0.7475195697586678,0.3336480624243522,0.3247607754710142,0.3832686288781089,1.8953578721050626,0.43827923342542136,-0.02731569972102835,-0.8376065078350763,1.0,0.0,0.0,0.0,0.0,412300.0
0.6322589056467232,-0.6732381018347464,0.5842484979870267,-0.43516672996835515,-0.6595509108422051,-0.575179771897546,-0.5829669484252666,0.6355362416239487,0.24732761754005633,-0.02571614929861345,-0.8916256084474268,1.0,0.0,0.0,0.0,0.0,349600.0
-1.186134137482929,0.7627517820206049,-0.926753445647503,-0.6044559512025118,-0.6400764211703118,-0.9068311688361588,-0.6362030683868851,-1.1332957451012222,-0.10926839708178172,-0.1307848672861174,-0.15210078160210583,1.0,0.0,0.0,0.0,0.0,181300.0
0.6472456614966934,-0.7574329484451577,0.02756357138483158,-0.9855905238705719,-0.7423174919477515,1.1386512306609071,-0.745337114308203,-1.7722885314257544,-1.1744195983722234,0.8027852091208347,3.5346660884921524,1.0,0.0,0.0,0.0,0.0,500001.0
-0.9813151408666788,1.6093777396030735,-0.4495949371313357,-0.7232389959358705,-0.7739635376645781,-0.6235829487480462,-0.7985732342698215,-0.7958978944844161,0.008241248076752021,0.04995114243318794,-0.198256441596375,0.0,1.0,0.0,0.0,0.0,57500.0
0.79211763471307,-0.9117901672309147,-1.3243855360776422,-0.06665870142549471,0.7888642585048576,0.01910367721137371,0.7745541105960048,-1.1577593203910048,-0.8780758908904996,-0.10943863609760167,2.0242681580109227,1.0,0.0,0.0,0.0,0.0,350000.0
1.5914112800447822,-0.9117901672309147,-1.483438372249698,4.225898651359931,3.58588783763053,0.6868882467229048,1.5597868800298775,1.6312982504149216,2.038989853920108,-0.09305575827017225,-0.6359809132074172,0.0,1.0,0.0,0.0,0.0,238800.0
-0.12707005741840424,0.5335546995811505,0.10708998947085946,0.2522784501813972,0.2581844149457657,0.21540544999395803,0.37794501688194704,-0.5459599503757159,-0.18840785768826193,-0.043045557544683664,-0.17285092718935657,0.0,1.0,0.0,0.0,0.0,80300.0
1.1767777015289558,-1.314054434369547,0.18661640755688733,-0.030182018397140506,-0.05340741980452675,-0.22918669292915533,-0.013340464835948826,-0.23313066893405593,-0.09236383795296925,-0.0630685144581439,-0.20724181204121006,0.0,0.0,0.0,0.0,1.0,200400.0
-1.151165040499663,0.8095266968041642,-1.1653326999055866,1.5869509291932293,2.117998178611574,1.6477809427180208,2.1799876775827327,-0.1582175317269324,-0.3327353956111507,-0.05358770119872228,0.30117967928409795,1.0,0.0,0.0,0.0,0.0,333700.0
0.7471573671631592,-0.7995303717503651,0.8228277522451103,-0.5352437834051218,-0.5110579270940189,-0.2623518326230166,-0.4711710965058678,-0.18420351835449106,-0.314615805135044,0.03672206468073127,0.08443547864452818,1.0,0.0,0.0,0.0,0.0,158000.0
0.8320823169796548,-0.9305001331443391,-0.926753445647503,-0.6053912507673415,-0.38203943301772586,-0.5895214539273238,-0.4072877525519256,-0.8681336876147607,-0.6049665399296604,-0.0760805323641699,1.0741567369249976,1.0,0.0,0.0,0.0,0.0,276800.0
-1.475878083915675,1.057433745157043,1.2204598426752498,0.10450111893832119,0.04153071734595299,-0.16823454430259946,0.10644080507769277,0.004208008930979442,-0.05383338247834752,-0.06925148592413316,-0.30750367113901567,0.0,0.0,0.0,1.0,0.0,327200.0
0.8570602433962695,-0.8650152524473521,1.061407006503194,-0.7475567846214399,-0.8348213178892446,-0.8396045343215751,-0.8251912942506308,0.12027874920074137,0.013604551901068249,-0.04433360709351703,-0.41588143785190007,1.0,0.0,0.0,0.0,0.0,194500.0
1.1567953603956598,-0.5422683404407759,-1.8015440445938096,0.9397236303311496,0.5332615815612584,0.3866092792244311,0.5243443467763979,0.16663354958889104,0.4724834018611055,-0.037060141283102255,-0.7825470314390484,0.0,1.0,0.0,0.0,0.0,163100.0
-1.3509884518325945,1.0621112366353982,1.5385655150193611,-0.25231566504416936,-0.574350018527672,-0.6585407986956298,-0.5616725004406192,1.8022282957873075,0.7056206586945025,-0.060543476439395304,-1.0810054611983944,0.0,0.0,0.0,1.0,0.0,331200.0
-0.8264519970836579,1.4737304867307444,1.2999862607612775,-0.8022718091639712,-0.8713359860240445,-0.8575316368587974,-0.817205876256388,-0.8644589016270251,-0.2552907904381992,-0.05694061875507132,-0.30075079190516246,0.0,1.0,0.0,0.0,0.0,92000.0
0.8170955611296846,-0.7200130166183091,0.18661640755688733,-0.6470120814022584,-0.6814597117230851,-0.4398301477415175,-0.6734683523600181,-0.26951105021263805,-0.1388171059503764,0.061367297265256346,-0.1330527477259583,1.0,0.0,0.0,0.0,0.0,153400.0
-0.6915711944339258,1.628087705516498,-0.3700685190453078,-0.2588627619979765,-0.23841507168751291,-0.4577572502787398,-0.3274335726094979,-0.7051831775300297,0.035104540196801606,-0.057489700396141104,-0.045424822685126216,0.0,1.0,0.0,0.0,0.0,139100.0
1.1118350928457563,-0.7761429143585855,0.18661640755688733,0.7203958823786095,1.7236397627557352,2.248338877714968,1.541154238043311,-1.1452650480327038,-0.6017141518967061,0.04783026207807776,1.295407919559494,0.0,1.0,0.0,0.0,0.0,85900.0
0.27257676524745195,-0.6545281359213221,-0.2905421009592799,0.4828297929118924,0.02692485009203303,0.31938264470984745,0.12507344706425924,0.950780382428978,0.489483757125377,0.014522599786643319,-0.9884476090983476,1.0,0.0,0.0,0.0,0.0,238100.0
1.286680577762066,-1.3421193832396818,0.10708998947085946,-0.38372525390272744,-0.323615964002046,-0.5769724821512682,-0.29549190063252684,-0.5582442349632891,-0.2956069748095874,-0.09375536073629885,0.13517413061064806,1.0,0.0,0.0,0.0,0.0,173500.0
-0.631624171034052,-0.1540365477372093,-0.4495949371313357,0.22328416367167975,0.1681149002132593,0.08543395659909626,0.2980908369395193,-0.5389253600563365,-0.1340525731275374,-0.05255175957743085,-0.2935605868102286,0.0,0.0,0.0,0.0,1.0,196100.0
0.6222677350800787,-0.7293679995750229,1.697618351191417,0.17137503782363722,0.7255721670712044,-0.0669464149672934,0.7399506326209527,-0.3324548844882799,-0.6063798110496981,-0.11748357057943727,0.9895009885049039,1.0,0.0,0.0,0.0,0.0,442900.0
0.7621441230131295,-0.8556602694906382,-0.21101568287325204,-0.04654976078165842,-0.23598076047852626,-0.03826305090773769,-0.12513631675534764,0.7235736145015563,0.06366198496802296,-0.0031481107966707016,-0.6196850123365762,1.0,0.0,0.0,0.0,0.0,234600.0
0.8170955611296846,-0.7293679995750229,0.2661428256429152,0.038094849835419935,-0.04853879738655343,0.22347264613570808,-3.1434845544204e-05,0.3094252336837587,9.109753487030051e-05,0.022588828194750825,-0.3613174699808264,1.0,0.0,0.0,0.0,0.0,195400.0
0.38747522676388796,-0.6404956614862529,-1.3243855360776422,0.3308436136270832,0.16081196658629934,0.14100797446448543,0.23154568698749622,0.4318481040180348,0.10018653346904527,-0.03419462555105374,-0.5129592032836238,1.0,0.0,0.0,0.0,0.0,264100.0
-1.2111120638995438,0.7627517820206049,0.3456692437289431,-0.4482609238759695,-0.6400764211703118,-0.5922105193079071,-0.5989377844137522,1.0035923067670063,0.2593187038523046,-0.026417085293232924,-0.7780199280172916,1.0,0.0,0.0,0.0,0.0,415800.0
-1.1561606257829886,0.7767842564556707,1.4590390969333333,-0.1251149242273444,-0.26275818377737953,-0.4111467836819618,-0.18369604871312797,0.7977517945111328,0.02371346940638303,-0.07347266044300012,-0.5020697394785243,1.0,0.0,0.0,0.0,0.0,282300.0
1.1767777015289558,-1.356151857674751,1.8566711873634727,-0.6371914359715477,-0.8080438945903914,-0.7750669651875748,-0.7666315622928505,1.7848518077595863,0.22526358454678252,-0.03806532995210058,-0.8169400072223681,0.0,0.0,0.0,0.0,1.0,345200.0
-0.956337214450057,1.3801806571636226,-0.6881741913894193,-1.0099083125561414,-0.8615987411880979,-0.8369154689409918,-0.817205876256388,-1.4933197780139436,-1.150078273254307,-0.046491060621260384,2.679300805518498,0.0,1.0,0.0,0.0,0.0,85000.0
0.5922942233801383,-0.7574329484451577,0.7433013341590824,-0.08209114424518303,0.2484471701098191,-0.09652613415371021,0.20492762700668699,-0.1496080331270948,-0.4508087509455578,-0.06998634040038806,0.7072343787730094,1.0,0.0,0.0,0.0,0.0,279400.0
0.007810745231320701,0.4166174126222457,-0.7677006094754472,0.05773614069684143,-0.09479071035729997,0.2243690012625692,0.05586649111415521,-0.35382114015982796,-0.05331855930444058,0.011003436171384736,-0.5117039714674035,0.0,1.0,0.0,0.0,0.0,95700.0
0.7771308788630997,-0.7246905080966642,0.2661428256429152,-0.4094459919355413,-0.3284845864200193,-0.1978142634890163,-0.252903004663232,-0.23481057109987793,-0.4191406519883408,-0.009830584010341174,0.2248714902037594,0.0,1.0,0.0,0.0,0.0,191800.0
0.4923825177136725,-0.6685606103563911,0.4251956618149709,-0.10921483162524129,-0.03149861892364681,0.12576993730784647,0.04521926712183151,0.5026139827532854,-0.3034694833819205,-0.005304492290770289,0.06710703143105377,1.0,0.0,0.0,0.0,0.0,225400.0
1.386592283428532,-0.9913075223629674,-2.0401232988518934,-0.8382808424099106,-0.946799633502631,-1.0287354660892705,-1.0461211920913476,-0.025085285085541205,0.9727166671376494,-0.04152839421657425,-0.5968467992598495,0.0,1.0,0.0,0.0,0.0,163500.0
0.692205929046604,-0.8369503035772139,1.2999862607612775,-0.6806828657361239,-0.5646127736917254,-0.5796615475318515,-0.5590106944425384,-0.3129260218105996,-0.526188915650575,-0.03479566060723295,0.6899883678785241,0.0,0.0,0.0,0.0,1.0,150300.0
1.1967600426622447,-1.328086908804616,-1.483438372249698,0.5604596567927488,0.23627561406488579,0.1661059180165967,0.2980908369395193,0.8764447115913555,0.31927120855184643,-0.03979474921916953,-0.7431351973486509,0.0,0.0,0.0,0.0,1.0,217100.0
0.8570602433962695,-0.9024351842742008,0.5842484979870267,-1.1371090533729662,-1.197533688028257,-1.086102194208382,-1.2244621939627693,-0.26294893237739586,-0.10654081383905191,0.2179773096325819,0.09484428356459872,1.0,0.0,0.0,0.0,0.0,157500.0
0.7471573671631592,-0.7808204058369408,0.7433013341590824,-0.7466214850566103,-0.8372556290982313,-0.5653198655020737,-0.8092204582621452,0.170150844748581,-0.04761179769990883,0.08559851045429692,-0.4363621684538465,1.0,0.0,0.0,0.0,0.0,163200.0
1.1068395075624304,-0.7667879314018716,-0.7677006094754472,0.9210176390345577,0.878933773237364,1.2094632856829353,0.907644410500051,-0.2696685410406837,0.015051079128148074,0.01794011026897302,-0.2876218026922776,0.0,1.0,0.0,0.0,0.0,105100.0
-1.1012091876664336,1.0901761855055365,-1.9605968807658654,6.738580932274639,4.897981579274339,5.587261725272624,4.956251333581137,0.8841617621656004,0.6814179108752765,0.01275000106161383,-0.9827465550191995,0.0,1.0,0.0,0.0,0.0,213700.0
-0.8464343382169468,1.1650160491592372,0.9023541703311382,-0.10313538445384891,-0.06071035343148673,-0.1996069737427385,-0.029311300824434373,-0.8918098087643143,-0.19069378877306492,-0.05468580266822645,-0.02741308682852172,0.0,1.0,0.0,0.0,0.0,98200.0
0.4524178354470875,-0.6358181700078976,-0.6086477733033914,0.6717603050074706,0.155943344168326,0.6393814249992658,0.3646359868915424,0.9549276409008506,0.3682784612705337,0.023124408756547626,-1.0157482540820109,1.0,0.0,0.0,0.0,0.0,235300.0
-1.1261871140830482,0.8095266968041642,1.1409334245892218,-0.5431938297061734,-0.6084303754534852,-0.5554599591066014,-0.6362030683868851,-0.3401719350625246,0.08515213199927249,0.00037170329127357647,-0.2955305771056273,1.0,0.0,0.0,0.0,0.0,182400.0
-1.475878083915675,1.066788728113757,1.2999862607612775,-0.5109259947195524,-0.5110579270940189,-0.7275601434639356,-0.44987664852122045,-0.0004642189677129813,-0.29704655656939455,-0.10728244548031313,-0.02958685642841743,0.0,0.0,0.0,1.0,0.0,390800.0
0.8320823169796548,-0.8930802013174903,-0.21101568287325204,-0.09799123684728615,-0.05340741980452675,1.2973060881153247,0.03191023713142689,0.46618110453202105,-0.26793285681385126,0.2189261093144603,-0.02316989180018763,1.0,0.0,0.0,0.0,0.0,179900.0
-0.10708771628511535,0.5195222251460815,0.3456692437289431,0.2518108003989824,0.9738719103878438,1.8915895372242444,0.9289388584846984,-1.4451800815746074,-0.6524691032853424,0.09289223243464584,1.251539880742589,0.0,1.0,0.0,0.0,0.0,46700.0
0.8370779022629735,-0.9351776246226943,-0.051962846701196296,-0.07320579837930188,-0.06557897584946004,-0.3035841684586279,-0.08520922678413378,0.03234637020849738,-0.05252690211333412,-0.0666183067696012,-0.12399163298379846,1.0,0.0,0.0,0.0,0.0,339800.0
